Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde5304    Vardas5304     1    3    5    6    10   4      4.40                4.40                
Pavarde6343    Vardas6343     1    3    6    6    9    4      4.40                4.80                
Pavarde9267    Vardas9267     4    6    10   10   10   2      4.40                5.20                
Pavarde2245    Vardas2245     3    4    4    6    8    4      4.40                4.00                
Pavarde9520    Vardas9520     3    5    5    5    7    4      4.40                4.40                
Pavarde8613    Vardas8613     2    3    5    5    10   4      4.40                4.40                
Pavarde9390    Vardas9390     1    4    5    5    10   4      4.40                4.40                
Pavarde6291    Vardas6291     9    9    9    10   10   1      4.36                4.20                
Pavarde9544    Vardas9544     4    5    7    7    9    3      4.36                4.60                
Pavarde1840    Vardas1840     3    7    7    7    8    3      4.36                4.60                
Pavarde9193    Vardas9193     3    4    6    9    10   3      4.36                4.20                
Pavarde6921    Vardas6921     3    4    6    9    10   3      4.36                4.20                
Pavarde5441    Vardas5441     2    6    7    8    9    3      4.36                4.60                
Pavarde7186    Vardas7186     1    1    2    5    8    5      4.36                3.80                
Pavarde1327    Vardas1327     1    1    2    5    8    5      4.36                3.80                
Pavarde5469    Vardas5469     2    3    4    4    4    5      4.36                4.60                
Pavarde7173    Vardas7173     1    1    2    6    7    5      4.36                3.80                
Pavarde4128    Vardas4128     2    6    7    7    10   3      4.36                4.60                
Pavarde8736    Vardas8736     1    1    2    5    8    5      4.36                3.80                
Pavarde5852    Vardas5852     3    5    6    8    10   3      4.36                4.20                
Pavarde2446    Vardas2446     2    3    8    9    10   3      4.36                5.00                
Pavarde1734    Vardas1734     1    1    2    6    7    5      4.36                3.80                
Pavarde3493    Vardas3493     3    3    8    8    10   3      4.36                5.00                
Pavarde3181    Vardas3181     3    3    7    9    10   3      4.36                4.60                
Pavarde8189    Vardas8189     1    3    4    4    5    5      4.36                4.60                
Pavarde7775    Vardas7775     4    4    5    9    10   3      4.36                3.80                
Pavarde4217    Vardas4217     1    1    1    4    10   5      4.36                3.40                
Pavarde6368    Vardas6368     1    3    3    3    7    5      4.36                4.20                
Pavarde8522    Vardas8522     4    4    7    7    10   3      4.36                4.60                
Pavarde1996    Vardas1996     1    1    2    6    7    5      4.36                3.80                
Pavarde2735    Vardas2735     3    4    7    8    10   3      4.36                4.60                
Pavarde5555    Vardas5555     1    5    8    8    10   3      4.36                5.00                
Pavarde3068    Vardas3068     1    1    3    4    8    5      4.36                4.20                
Pavarde158     Vardas158      1    1    4    4    7    5      4.36                4.60                
Pavarde940     Vardas940      2    3    7    10   10   3      4.36                4.60                
Pavarde2916    Vardas2916     3    3    7    9    10   3      4.36                4.60                
Pavarde8003    Vardas8003     3    3    8    8    10   3      4.36                5.00                
Pavarde4610    Vardas4610     2    5    6    9    10   3      4.36                4.20                
Pavarde9379    Vardas9379     1    2    3    5    6    5      4.36                4.20                
Pavarde1392    Vardas1392     1    5    8    9    9    3      4.36                5.00                
Pavarde420     Vardas420      3    7    7    7    8    3      4.36                4.60                
Pavarde4127    Vardas4127     1    1    2    5    8    5      4.36                3.80                
Pavarde1900    Vardas1900     2    6    6    8    10   3      4.36                4.20                
Pavarde4125    Vardas4125     1    3    3    5    5    5      4.36                4.20                
