Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde3972    Vardas3972     1    1    6    8    9    9      7.40                7.80                
Pavarde8427    Vardas8427     1    2    6    8    8    9      7.40                7.80                
Pavarde2179    Vardas2179     3    3    4    5    10   9      7.40                7.00                
Pavarde8425    Vardas8425     2    3    5    7    8    9      7.40                7.40                
Pavarde2865    Vardas2865     2    4    4    6    9    9      7.40                7.00                
Pavarde5738    Vardas5738     1    5    6    6    7    9      7.40                7.80                
Pavarde4175    Vardas4175     3    5    5    6    6    9      7.40                7.40                
Pavarde352     Vardas352      2    4    4    6    9    9      7.40                7.00                
Pavarde1700    Vardas1700     1    3    5    7    9    9      7.40                7.40                
Pavarde3738    Vardas3738     1    3    4    8    9    9      7.40                7.00                
Pavarde5179    Vardas5179     1    3    3    8    10   9      7.40                6.60                
Pavarde9212    Vardas9212     1    2    5    8    9    9      7.40                7.40                
Pavarde6334    Vardas6334     1    4    5    5    10   9      7.40                7.40                
Pavarde2295    Vardas2295     1    3    5    7    9    9      7.40                7.40                
Pavarde3720    Vardas3720     2    4    4    7    8    9      7.40                7.00                
Pavarde9179    Vardas9179     3    8    9    10   10   7      7.40                7.80                
Pavarde7935    Vardas7935     1    3    5    6    10   9      7.40                7.40                
Pavarde3414    Vardas3414     1    2    6    7    9    9      7.40                7.80                
Pavarde2557    Vardas2557     1    2    2    10   10   9      7.40                6.20                
Pavarde1157    Vardas1157     1    3    5    6    10   9      7.40                7.40                
Pavarde2908    Vardas2908     6    7    8    9    10   7      7.40                7.40                
Pavarde9047    Vardas9047     2    3    5    7    8    9      7.40                7.40                
Pavarde7198    Vardas7198     2    3    5    6    9    9      7.40                7.40                
Pavarde6469    Vardas6469     1    4    5    6    9    9      7.40                7.40                
Pavarde9753    Vardas9753     2    5    5    6    7    9      7.40                7.40                
Pavarde6582    Vardas6582     3    4    4    6    8    9      7.40                7.00                
Pavarde7455    Vardas7455     2    3    5    6    9    9      7.40                7.40                
Pavarde6105    Vardas6105     3    4    4    6    8    9      7.40                7.00                
Pavarde7446    Vardas7446     1    1    7    7    9    9      7.40                8.20                
Pavarde9009    Vardas9009     1    1    7    8    8    9      7.40                8.20                
Pavarde8867    Vardas8867     1    2    7    7    8    9      7.40                8.20                
Pavarde8206    Vardas8206     2    3    5    6    9    9      7.40                7.40                
Pavarde3952    Vardas3952     1    3    7    7    7    9      7.40                8.20                
Pavarde1608    Vardas1608     6    7    7    10   10   7      7.40                7.00                
Pavarde2857    Vardas2857     2    4    5    5    9    9      7.40                7.40                
Pavarde8121    Vardas8121     1    3    5    7    9    9      7.40                7.40                
Pavarde2502    Vardas2502     1    2    4    8    10   9      7.40                7.00                
Pavarde8842    Vardas8842     2    2    6    7    8    9      7.40                7.80                
Pavarde4783    Vardas4783     5    6    9    10   10   7      7.40                7.80                
Pavarde2879    Vardas2879     1    3    3    8    10   9      7.40                6.60                
Pavarde4261    Vardas4261     4    7    9    10   10   7      7.40                7.80                
Pavarde8045    Vardas8045     1    4    5    7    8    9      7.40                7.40                
Pavarde6294    Vardas6294     1    2    6    7    9    9      7.40                7.80                
Pavarde9844    Vardas9844     1    2    5    7    10   9      7.40                7.40                
